mdm_id,lud
17178197,2020-03-04T13:18:17.262Z
17178205,2020-03-04T13:09:39.678Z
17178203,2020-03-04T13:28:23.381Z
17178198,2020-03-04T13:09:39.678Z
17178206,2020-02-26T09:32:29.448Z
17178195,2020-03-04T13:09:40.400Z
17178194,2020-03-04T13:20:37.567Z
17178199,2020-03-04T13:31:30.711Z
17178214,2020-02-26T09:33:57.925Z
17178222,2020-03-04T13:31:30.711Z
17178219,2020-03-04T13:18:04.474Z
17178220,2020-03-04T13:28:23.381Z
17178218,2020-01-10T09:34:04.731Z
17178217,2020-03-04T13:09:39.678Z
17178223,2020-01-10T09:32:44.989Z
17178221,2020-01-10T09:32:44.989Z
17178215,2020-01-10T09:32:44.989Z
17178216,2020-03-04T13:13:28.176Z
17178224,2020-02-26T09:32:26.535Z
17178228,2020-02-26T09:32:26.535Z
17382909,2020-03-25T07:41:40.059Z
17382904,2020-03-25T10:24:42.563Z
17382908,2020-03-25T07:41:40.119Z
17382905,2020-03-27T08:31:56.843Z
17382911,2020-03-27T08:30:43.694Z
17382906,2020-03-25T08:34:29.685Z
17382914,2020-03-27T07:34:21.668Z
17382920,2020-03-25T07:43:21.350Z
17382919,2020-03-25T07:43:21.352Z
17382923,2020-03-25T07:42:37.513Z
17382921,2020-03-25T07:43:28.654Z
17382925,2020-03-25T07:43:09.773Z
17382928,2020-03-27T08:31:56.843Z
17382934,2020-03-27T08:32:59.086Z
17382932,2020-03-27T08:28:26.774Z
17382933,2020-03-25T07:43:30.723Z
17382939,2020-03-25T07:58:24.031Z
17382935,2020-03-25T07:43:01.580Z
17382936,2020-03-25T12:56:37.482Z
17382940,2020-03-25T07:43:16.123Z
17382938,2020-03-27T07:34:33.301Z
17382943,2020-03-25T13:58:29.468Z
17382944,2020-03-26T08:38:20.394Z
17382950,2020-03-25T07:43:21.348Z
17382949,2020-03-25T12:31:58.313Z
17382957,2020-03-25T07:43:16.122Z
17382954,2020-04-02T07:34:17.388Z
17382959,2020-03-25T11:11:03.149Z
17382960,2020-03-25T07:42:23.022Z
17382962,2020-03-25T09:58:41.713Z
17382963,2020-03-25T07:43:28.654Z
17382965,2020-03-26T08:37:28.198Z
17382968,2020-03-25T07:42:43.000Z
17382971,2020-03-25T07:43:16.124Z
17382975,2020-03-25T07:43:16.119Z
17382974,2020-03-25T07:43:16.121Z
17382982,2020-03-25T07:43:01.585Z
17382985,2020-03-25T07:43:01.571Z
17382977,2020-03-25T07:43:16.117Z
17382988,2020-03-25T07:43:16.042Z
17382986,2020-03-25T07:43:21.438Z
17382990,2020-03-25T08:37:58.956Z
17382989,2020-03-25T07:43:10.905Z
17382993,2020-03-25T07:43:28.905Z
17382995,2020-03-25T09:10:12.786Z
17383001,2020-03-25T07:43:28.905Z
17383003,2020-03-25T08:38:42.912Z
17383006,2020-03-25T10:13:13.566Z
17383007,2020-03-25T07:43:16.120Z
17383009,2020-03-25T07:43:14.234Z
17383005,2020-03-27T07:34:46.547Z
17383013,2020-03-25T07:43:09.778Z
17383018,2020-03-25T07:43:16.118Z
17383015,2020-03-25T09:45:30.359Z
17383014,2020-03-25T07:42:36.931Z
17576651,2020-03-26T08:58:25.550Z
17597072,2020-04-02T07:52:59.260Z
17877450,2020-03-27T08:45:22.377Z
18439863,2020-03-25T09:07:17.364Z
18439861,2020-03-25T09:10:40.994Z
18439866,2020-03-25T09:10:00.114Z
18439969,2020-03-25T09:09:35.146Z
18439970,2020-03-25T09:07:17.971Z
18439968,2020-03-25T09:10:19.616Z
18439971,2020-03-25T09:12:39.933Z
18440032,2020-03-25T09:10:59.586Z
18440033,2020-03-25T09:10:40.983Z
18440361,2020-03-26T08:38:36.509Z
18440357,2020-03-25T09:09:29.129Z
18440364,2020-03-25T09:12:39.907Z
18440363,2020-03-25T09:11:01.714Z
18440369,2020-03-25T09:10:03.738Z
18440368,2020-03-25T09:09:24.097Z
18440362,2020-03-25T09:08:25.478Z
18440545,2020-03-25T09:09:54.999Z
18440548,2020-03-25T09:07:18.642Z
18440544,2020-03-25T09:09:30.417Z
18440542,2020-03-25T09:07:18.125Z
18441024,2020-03-25T09:09:54.947Z
18441015,2020-03-25T09:10:02.465Z
18441020,2020-03-25T09:07:18.258Z
18441029,2020-03-25T09:12:39.931Z
18441036,2020-03-27T07:34:50.268Z
18441030,2020-03-25T09:10:06.126Z
18441028,2020-03-25T09:11:01.348Z
18441031,2020-03-25T09:10:21.719Z
18441210,2020-03-25T09:08:17.193Z
18441213,2020-03-25T09:10:19.525Z
18441211,2020-04-02T07:34:06.965Z
18441215,2020-03-25T09:09:59.306Z
18441217,2020-03-25T09:10:41.040Z
18441216,2020-03-25T09:09:59.257Z
18441214,2020-03-25T09:07:18.520Z
18441319,2020-03-26T07:44:46.779Z
18441334,2020-03-25T09:10:05.910Z
18441328,2020-03-26T08:35:05.126Z
18441330,2020-03-25T09:10:40.998Z
18441321,2020-03-25T09:10:40.997Z
18441331,2020-03-25T09:10:43.322Z
18441323,2020-03-25T09:10:57.511Z
18441325,2020-03-25T09:10:50.516Z
18441329,2020-03-25T09:07:25.864Z
18441322,2020-03-25T09:08:17.204Z
18441326,2020-03-25T09:10:40.982Z
18441357,2020-03-25T09:12:39.936Z
18441358,2020-03-25T09:08:17.340Z
18441364,2020-03-25T09:11:01.339Z
18441365,2020-03-27T07:34:53.481Z
18441360,2020-03-25T09:09:54.992Z
18441363,2020-03-25T09:07:18.642Z
18441394,2020-03-25T09:09:59.258Z
18441397,2020-03-25T09:09:54.994Z
18441395,2020-03-25T09:10:40.995Z
18441568,2020-03-27T07:34:50.371Z
18441572,2020-04-02T07:52:17.389Z
18441571,2020-03-25T09:10:10.302Z
18441565,2020-03-25T09:07:18.644Z
18441635,2020-03-25T09:10:34.016Z
18441625,2020-03-25T09:11:01.339Z
18441633,2020-03-25T09:07:18.263Z
18441623,2020-03-25T09:10:39.672Z
18441626,2020-03-25T09:10:07.251Z
18441637,2020-03-25T09:12:39.861Z
18441629,2020-03-26T08:38:23.393Z
18441622,2020-03-25T09:09:27.464Z
18993759,2020-03-27T07:34:33.301Z
18993765,2020-03-26T09:00:50.998Z
18993756,2020-03-26T09:00:42.156Z
18993763,2020-03-26T09:00:46.758Z
18993760,2020-03-27T07:34:33.301Z
18993761,2020-03-26T08:58:40.450Z
18993757,2020-03-27T08:30:11.008Z
18993766,2020-03-26T08:58:43.328Z
18993769,2020-03-26T09:00:04.585Z
18993771,2020-03-26T08:58:34.023Z
18993779,2020-03-27T07:34:47.037Z
18993777,2020-03-26T09:00:46.783Z
18993782,2020-03-27T08:51:09.263Z
18993787,2020-03-26T08:58:29.676Z
18993783,2020-03-26T08:58:34.022Z
18993795,2020-03-26T08:59:00.400Z
18993792,2020-03-26T08:58:34.023Z
18993793,2020-03-26T08:58:38.720Z
18993788,2020-03-26T08:58:29.410Z
18993802,2020-03-26T09:00:46.894Z
18993804,2020-03-26T09:00:04.793Z
18993798,2020-03-26T09:00:46.634Z
18993800,2020-03-26T09:00:42.490Z
18993809,2020-03-27T07:34:38.909Z
18993808,2020-03-26T08:58:25.553Z
18993805,2020-03-26T09:00:52.101Z
18993812,2020-03-26T09:00:52.109Z
18993828,2020-03-26T09:00:48.292Z
18993815,2020-03-26T09:00:42.160Z
18993820,2020-03-26T09:00:41.978Z
18993818,2020-03-26T08:58:59.559Z
18993826,2020-03-26T08:58:29.676Z
18993827,2020-03-26T08:58:29.613Z
18993825,2020-03-26T08:59:03.769Z
18993823,2020-03-26T08:59:01.854Z
18993835,2020-03-26T08:59:00.435Z
18993831,2020-03-26T08:59:00.399Z
18993849,2020-03-26T09:00:51.093Z
18993839,2020-03-26T08:59:05.515Z
18993843,2020-03-26T08:58:29.673Z
18993855,2020-03-26T08:59:08.101Z
18993853,2020-03-26T09:00:52.108Z
18993872,2020-03-26T09:00:48.289Z
18993869,2020-03-26T09:00:51.031Z
18993852,2020-03-26T08:59:01.943Z
18993865,2020-03-26T08:58:40.449Z
18993854,2020-03-27T08:32:52.479Z
18993868,2020-03-26T08:58:29.410Z
18993861,2020-03-26T09:00:42.160Z
18993856,2020-03-26T08:59:11.557Z
18993873,2020-03-26T09:00:49.094Z
18993858,2020-03-26T09:00:41.978Z
18993862,2020-03-26T08:58:59.428Z
18993881,2020-03-26T08:59:01.854Z
18993883,2020-03-27T08:22:53.217Z
18993884,2020-03-26T08:58:29.673Z
18995817,2020-03-27T08:52:28.472Z
18995824,2020-03-27T08:49:23.858Z
18995820,2020-03-27T08:50:26.772Z
18995819,2020-03-27T08:50:49.710Z
18995825,2020-03-27T08:51:29.109Z
18995826,2020-03-27T08:49:26.723Z
18995827,2020-03-27T08:52:27.410Z
18995833,2020-03-27T08:52:03.895Z
18995835,2020-03-27T08:52:06.954Z
18995840,2020-03-27T08:51:30.448Z
18995843,2020-03-27T08:49:31.775Z
18995842,2020-03-27T08:49:29.659Z
18995841,2020-03-27T08:50:53.793Z
18995838,2020-03-27T08:49:23.639Z
18995839,2020-03-27T08:52:05.630Z
18995845,2020-03-27T08:51:31.866Z
18995856,2020-03-27T08:51:29.111Z
18995857,2020-03-27T08:51:06.187Z
18995855,2020-03-27T08:45:29.124Z
18995858,2020-03-27T08:51:39.096Z
18995850,2020-03-27T08:51:00.766Z
18995851,2020-03-27T08:51:04.419Z
18995853,2020-03-27T08:52:05.627Z
18995867,2020-03-27T08:50:26.770Z
18995865,2020-03-27T08:52:32.018Z
18995860,2020-03-27T08:49:25.215Z
18995873,2020-03-27T08:50:27.354Z
18995868,2020-03-27T08:49:18.888Z
18995866,2020-03-27T08:49:19.943Z
18995871,2020-03-27T08:52:05.564Z
18995863,2020-03-27T08:45:29.197Z
18995875,2020-03-27T08:50:54.553Z
18995879,2020-03-27T08:52:06.761Z
18995878,2020-03-27T08:51:31.858Z
18995881,2020-03-27T08:51:12.982Z
18995883,2020-03-27T08:51:04.408Z
18995887,2020-03-27T08:51:31.825Z
18995888,2020-03-27T08:52:31.909Z
18995884,2020-03-27T08:49:25.178Z
18995886,2020-03-27T08:51:14.361Z
18995882,2020-03-27T08:52:03.895Z
18995885,2020-03-27T08:52:02.839Z
18995899,2020-03-27T08:49:14.413Z
18995909,2020-03-27T08:52:31.475Z
18995895,2020-03-27T08:50:49.628Z
18995893,2020-03-27T08:52:28.764Z
18995898,2020-03-27T08:52:28.506Z
18995896,2020-03-27T08:51:30.615Z
18995894,2020-03-27T08:45:31.796Z
18995906,2020-03-27T08:51:29.030Z
18995908,2020-03-27T08:50:26.789Z
18995907,2020-03-27T08:49:25.547Z
18995892,2020-03-27T08:45:29.197Z
18995905,2020-03-27T08:51:42.976Z
18995904,2020-03-27T08:51:04.343Z
18995902,2020-03-27T08:51:04.422Z
18995890,2020-03-27T08:52:03.895Z
18995891,2020-03-27T08:50:59.534Z
18995900,2020-03-27T08:49:26.719Z
18995924,2020-03-27T08:51:07.420Z
18995930,2020-03-27T08:45:29.930Z
18995929,2020-03-27T08:52:31.916Z
18995911,2020-03-27T08:52:32.152Z
18995917,2020-03-27T08:51:39.089Z
18995920,2020-03-27T08:50:49.800Z
18995912,2020-03-27T08:51:35.090Z
18995916,2020-03-27T08:51:31.828Z
18995927,2020-03-27T08:51:35.411Z
18995931,2020-03-27T08:50:54.183Z
18995921,2020-03-27T08:45:30.975Z
18995913,2020-03-27T08:50:26.789Z
18995925,2020-03-27T08:50:49.656Z
18995933,2020-03-27T08:50:26.770Z
18995935,2020-03-27T08:45:29.988Z
18995943,2020-03-27T08:51:04.419Z
18995944,2020-03-27T08:49:23.869Z
18995940,2020-03-27T08:50:26.772Z
18995942,2020-03-27T08:52:32.018Z
18995946,2020-03-27T08:52:32.018Z
18995945,2020-03-27T08:49:25.002Z
18995956,2020-03-27T08:49:29.160Z
18995957,2020-03-27T08:49:23.858Z
18995948,2020-03-27T08:51:30.557Z
18995951,2020-03-27T08:50:54.894Z
18995954,2020-03-27T08:52:05.626Z
18995955,2020-03-27T08:50:49.656Z
18995964,2020-03-27T08:52:32.142Z
18995950,2020-03-27T08:52:32.142Z
18995962,2020-03-27T08:51:03.749Z
18995952,2020-03-27T08:51:35.409Z
18995958,2020-03-27T08:45:29.125Z
18995949,2020-03-27T08:50:32.822Z
18995953,2020-03-27T08:52:04.495Z
18995960,2020-03-27T08:52:34.043Z
18995959,2020-03-27T08:49:23.639Z
18995961,2020-03-27T08:49:18.918Z
18995965,2020-03-27T08:49:20.515Z
18995981,2020-03-27T08:49:23.641Z
18995982,2020-03-27T08:51:29.108Z
18995976,2020-03-27T08:52:28.615Z
18995988,2020-03-27T08:52:02.927Z
18995970,2020-03-27T08:52:28.615Z
18995967,2020-03-27T08:50:26.705Z
18995978,2020-03-27T08:49:18.969Z
18995975,2020-03-27T08:52:05.630Z
18995987,2020-03-27T08:51:31.824Z
18995983,2020-03-27T08:50:26.705Z
18995968,2020-03-27T08:50:26.770Z
18995969,2020-03-27T08:52:04.163Z
18995971,2020-03-27T08:51:00.766Z
18995989,2020-03-27T08:50:55.943Z
18995984,2020-03-27T08:51:14.361Z
18995986,2020-03-27T08:49:25.178Z
18995979,2020-03-27T08:51:30.528Z
18995990,2020-03-27T08:45:31.775Z
18995966,2020-03-27T08:51:39.109Z
18996001,2020-03-27T08:51:07.543Z
18995995,2020-03-27T08:51:28.945Z
18996004,2020-03-27T08:52:01.435Z
18996006,2020-03-27T08:50:49.800Z
18996010,2020-03-27T08:52:02.927Z
18996003,2020-03-27T08:50:49.821Z
18996009,2020-03-27T08:49:18.917Z
18996007,2020-03-27T08:52:31.915Z
18996011,2020-03-27T08:52:05.630Z
18996002,2020-03-27T08:50:27.309Z
18996008,2020-03-27T08:49:18.862Z
18996021,2020-03-27T08:52:27.410Z
18996031,2020-03-27T08:49:14.414Z
18996033,2020-03-27T08:52:02.757Z
18996024,2020-03-27T08:49:18.915Z
18996035,2020-03-27T08:50:48.466Z
18996040,2020-03-27T08:50:23.974Z
18996026,2020-03-27T08:51:07.432Z
18996041,2020-03-27T08:49:19.944Z
18996032,2020-03-27T08:51:29.113Z
18996037,2020-03-27T08:49:22.083Z
18996015,2020-03-27T08:51:29.030Z
18996034,2020-03-27T08:49:23.632Z
18996019,2020-03-27T08:50:59.539Z
18996016,2020-03-27T08:49:25.181Z
18996013,2020-03-27T08:49:18.920Z
18996027,2020-03-27T08:51:14.452Z
18996038,2020-03-27T08:45:29.124Z
18996025,2020-03-27T08:51:12.982Z
18996052,2020-03-27T08:49:22.063Z
18996066,2020-03-27T08:45:29.191Z
18996063,2020-03-27T08:52:07.289Z
18996059,2020-03-27T08:45:29.204Z
18996065,2020-03-27T08:50:49.710Z
18996045,2020-03-27T08:49:18.476Z
18996050,2020-03-27T08:51:32.229Z
18996072,2020-03-27T08:52:31.543Z
18996056,2020-03-27T08:50:49.821Z
18996054,2020-03-27T08:50:59.051Z
18996069,2020-03-27T08:49:19.944Z
18996047,2020-03-27T08:51:35.406Z
18996057,2020-03-27T08:50:34.903Z
18996048,2020-03-27T08:52:32.152Z
18996046,2020-03-27T08:51:14.452Z
18996073,2020-03-27T08:51:39.096Z
18996064,2020-03-27T08:49:18.480Z
18996070,2020-03-27T08:52:02.751Z
18996061,2020-03-27T08:50:59.227Z
18996058,2020-03-27T08:50:59.539Z
18996077,2020-03-27T08:51:39.109Z
18996053,2020-03-27T08:50:54.314Z
18996055,2020-03-27T08:51:32.229Z
18996060,2020-03-27T08:52:31.603Z
18996051,2020-03-27T08:50:55.876Z
18996085,2020-03-27T08:52:28.468Z
18996082,2020-03-27T08:49:25.316Z
18996086,2020-03-27T08:51:04.463Z
18996080,2020-03-27T08:51:04.421Z
18996111,2020-03-27T08:51:15.665Z
18996124,2020-03-27T08:51:15.664Z
18996132,2020-03-27T08:50:54.552Z
18996117,2020-03-27T08:51:29.059Z
18996130,2020-03-27T08:50:55.943Z
18996127,2020-03-27T08:51:12.982Z
18996118,2020-03-27T08:51:14.554Z
18996129,2020-03-27T08:51:07.418Z
18996131,2020-03-27T08:50:26.705Z
18996119,2020-03-27T08:50:49.821Z
18996120,2020-03-27T08:51:07.543Z
18996133,2020-03-27T08:51:14.452Z
18996125,2020-03-27T08:52:08.081Z
18996126,2020-03-27T08:50:54.553Z
18996121,2020-03-27T08:51:15.769Z
18996114,2020-03-27T08:49:18.915Z
18996123,2020-03-27T08:49:28.286Z
18996090,2020-03-27T08:51:29.113Z
18996091,2020-03-27T08:50:54.894Z
18996096,2020-03-27T08:45:29.124Z
18996088,2020-03-27T08:51:15.880Z
18996092,2020-03-27T08:50:59.533Z
18996095,2020-03-27T08:45:29.988Z
18996093,2020-03-27T08:49:23.766Z
18996143,2020-03-27T08:49:23.638Z
18996156,2020-03-27T08:50:55.984Z
18996157,2020-03-27T08:45:30.975Z
18996150,2020-03-27T08:52:27.414Z
18996152,2020-03-27T08:50:55.943Z
18996154,2020-03-27T08:45:29.204Z
18996145,2020-03-27T08:49:22.013Z
18996144,2020-03-27T08:52:06.760Z
18996148,2020-03-27T08:51:32.224Z
18996163,2020-03-27T08:51:31.826Z
18996164,2020-03-27T08:51:04.416Z
18996158,2020-03-27T08:51:29.059Z
18996159,2020-03-27T08:49:25.178Z
18996172,2020-03-27T08:50:54.554Z
18996171,2020-03-27T08:52:31.909Z
18996167,2020-03-27T08:51:15.662Z
18996181,2020-03-27T08:50:49.821Z
18996177,2020-03-27T08:50:54.314Z
18996179,2020-03-27T08:50:26.705Z
18996182,2020-03-27T08:51:35.409Z
18996174,2020-03-27T08:50:32.822Z
18996185,2020-03-27T08:49:18.918Z
18996184,2020-03-27T08:51:03.880Z
18996188,2020-03-27T08:49:18.969Z
18996190,2020-03-27T08:52:02.839Z
18996186,2020-03-27T08:51:01.240Z
18996183,2020-03-27T08:52:09.330Z
18996198,2020-03-27T08:51:38.215Z
18996204,2020-03-27T08:50:59.533Z
18996207,2020-03-27T08:51:31.826Z
18996203,2020-03-27T08:51:14.553Z
6038100,2020-04-02T17:12:45.754Z
19011273,2020-04-02T07:52:11.856Z
19011272,2020-04-02T07:52:11.856Z
19011275,2020-04-02T07:52:06.250Z
19011266,2020-04-02T07:52:06.250Z
19011264,2020-04-02T07:52:06.250Z
19011263,2020-04-02T07:52:06.250Z
19011270,2020-04-02T07:52:06.250Z
19011268,2020-04-02T07:52:06.250Z
19011267,2020-04-02T07:52:06.250Z
19011265,2020-04-02T07:52:06.250Z
19011269,2020-04-02T07:52:06.250Z
19011274,2020-04-02T07:52:06.250Z
19011280,2020-04-02T07:33:32.502Z
19011281,2020-04-02T07:33:32.502Z
19011276,2020-04-02T07:33:32.502Z
19011277,2020-04-02T07:33:32.502Z
19011278,2020-04-02T07:33:32.502Z
19011279,2020-04-02T07:33:32.502Z
19011283,2020-04-02T07:52:51.340Z
19011285,2020-04-02T07:52:51.340Z
19011284,2020-04-02T07:52:51.340Z
19011282,2020-04-02T07:52:51.340Z
19011287,2020-04-02T07:53:28.807Z
19011286,2020-04-02T07:53:28.807Z
19011288,2020-04-02T07:53:28.807Z
19011292,2020-04-02T07:53:36.518Z
19011293,2020-04-02T07:53:36.518Z
19011289,2020-04-02T07:53:38.294Z
19011300,2020-04-02T07:53:38.294Z
19011294,2020-04-02T07:53:38.294Z
19011303,2020-04-02T07:53:42.151Z
19011301,2020-04-02T07:53:38.294Z
19011291,2020-04-02T07:53:38.294Z
19011296,2020-04-02T07:53:38.294Z
19011305,2020-04-02T07:53:38.294Z
19011306,2020-04-02T07:53:38.294Z
19011290,2020-04-02T07:53:38.294Z
19011304,2020-04-02T07:53:38.294Z
19011311,2020-04-02T07:53:31.774Z
17361620,2020-03-25T12:15:15.987Z
17361624,2020-03-25T13:09:21.566Z
17361622,2020-03-25T05:35:50.154Z
17361633,2020-03-25T02:31:21.004Z
17361637,2020-04-02T07:34:06.965Z
17361641,2020-03-25T09:07:12.419Z
17361648,2020-03-25T09:48:05.858Z
17361649,2020-03-25T08:39:02.751Z
17361650,2020-03-25T13:14:02.557Z
17361655,2020-03-24T22:39:27.288Z
17361654,2020-03-25T01:10:24.007Z
17361652,2020-03-25T05:17:07.595Z
17361664,2020-03-25T13:34:55.475Z
17361662,2020-03-25T06:34:58.229Z
17361661,2020-03-25T13:37:17.859Z
17361667,2020-03-25T08:23:37.435Z
17361678,2020-03-25T10:59:14.986Z
17361684,2020-03-25T09:57:40.305Z
17361682,2020-03-25T09:30:24.381Z
17361685,2020-03-25T10:10:37.972Z
17361686,2020-03-25T07:58:09.253Z
17361689,2020-03-25T02:11:06.469Z
17361700,2020-03-25T02:13:47.772Z
17361701,2020-03-25T07:18:39.361Z
17361709,2020-03-25T12:41:59.199Z
17361714,2020-03-24T22:34:44.141Z
17361716,2020-03-25T05:14:54.637Z
17361703,2020-03-25T06:41:26.206Z
17361705,2020-03-25T13:18:23.603Z
17361717,2020-03-25T01:24:47.260Z
17361715,2020-03-24T23:47:07.824Z
17361699,2020-03-25T06:01:22.907Z
17361695,2020-03-24T23:05:20.260Z
17361697,2020-03-25T03:04:37.896Z
17361698,2020-03-25T08:56:49.672Z
17361696,2020-03-25T13:11:43.036Z
17361720,2020-04-02T07:34:30.986Z
17361724,2020-03-25T11:13:32.304Z
17361722,2020-03-25T13:10:45.095Z
17361723,2020-03-25T01:53:51.985Z
17361729,2020-03-25T03:05:44.508Z
17361728,2020-03-25T09:23:54.164Z
17361726,2020-03-25T08:28:20.046Z
17381749,2020-03-25T05:53:23.147Z
17381753,2020-03-25T08:37:58.177Z
17381751,2020-03-25T13:12:36.067Z
17381760,2020-03-25T13:28:26.164Z
17381761,2020-03-24T23:00:10.846Z
17381765,2020-03-25T11:12:44.704Z
17381763,2020-03-25T13:17:54.269Z
17381769,2020-03-25T08:58:05.520Z
17381768,2020-03-25T07:42:33.234Z
17381773,2020-03-25T07:43:12.332Z
17381779,2020-03-25T01:24:47.928Z
17381776,2020-03-25T09:02:45.372Z
17381790,2020-03-25T13:45:24.995Z
17381782,2020-03-25T08:05:53.459Z
17381780,2020-03-25T03:14:26.789Z
17381785,2020-03-25T07:34:35.669Z
17381788,2020-03-25T04:22:45.408Z
17381789,2020-03-27T07:34:10.793Z
17381786,2020-03-25T01:09:50.620Z
17381794,2020-03-25T10:46:09.155Z
17381797,2020-03-25T02:43:43.653Z
17381802,2020-03-25T05:04:35.152Z
17381801,2020-03-25T01:37:45.540Z
17381804,2020-03-25T07:35:55.216Z
17381806,2020-03-25T07:35:34.663Z
17381807,2020-03-24T23:48:42.086Z
17381808,2020-03-25T01:12:13.000Z
17381812,2020-03-25T10:23:42.675Z
17381810,2020-03-25T06:19:54.386Z
17381820,2020-03-25T13:32:35.220Z
17381821,2020-03-25T03:48:49.521Z
17381819,2020-03-25T06:44:46.135Z
17381818,2020-03-24T23:35:38.296Z
17381822,2020-03-24T23:18:56.866Z
17381823,2020-03-25T01:34:20.798Z
17381824,2020-03-25T10:48:51.617Z
17381833,2020-03-25T07:34:25.380Z
17381831,2020-03-27T08:30:56.382Z
17381834,2020-03-25T05:37:21.647Z
17381839,2020-03-25T03:08:18.628Z
17381840,2020-03-25T12:46:25.350Z
17381836,2020-03-25T14:02:23.883Z
17381835,2020-03-25T07:34:40.120Z
17381844,2020-03-25T05:39:15.871Z
17381850,2020-03-25T01:35:32.517Z
17381856,2020-03-25T07:35:39.363Z
17381862,2020-03-25T13:17:04.299Z
17381858,2020-03-25T07:34:25.380Z
19011315,2020-04-02T07:53:31.774Z
19011307,2020-04-02T07:53:31.774Z
19011316,2020-04-02T07:53:31.774Z
19011308,2020-04-02T07:53:31.774Z
19011312,2020-04-02T07:53:31.774Z
19011313,2020-04-02T07:53:34.484Z
19011310,2020-04-02T07:53:34.484Z
19011314,2020-04-02T07:53:34.484Z
19011319,2020-04-02T07:53:32.758Z
19011318,2020-04-02T07:53:32.758Z
19011322,2020-04-02T07:53:32.758Z
19011321,2020-04-02T07:53:34.108Z
19011320,2020-04-02T07:53:34.108Z
19011317,2020-04-02T07:53:34.108Z
19011328,2020-04-02T07:53:41.933Z
19011323,2020-04-02T07:53:41.933Z
19011333,2020-04-02T07:53:41.933Z
19011332,2020-04-02T07:53:41.933Z
19011331,2020-04-02T07:53:39.944Z
19011330,2020-04-02T07:53:39.944Z
19011325,2020-04-02T07:53:39.944Z
19011324,2020-04-02T07:53:39.944Z
19011339,2020-04-02T07:53:28.081Z
19011336,2020-04-02T07:53:28.081Z
19011343,2020-04-02T07:53:28.081Z
19011341,2020-04-02T07:53:28.081Z
19011338,2020-04-02T07:53:28.081Z
19011340,2020-04-02T07:53:28.081Z
19011337,2020-04-02T07:53:28.081Z
19011335,2020-04-02T07:53:28.081Z
19011347,2020-04-02T07:53:36.026Z
19011345,2020-04-02T07:53:36.026Z
19011344,2020-04-02T07:53:36.026Z
19011348,2020-04-02T07:53:36.026Z
19011346,2020-04-02T07:53:34.123Z
19011350,2020-04-02T07:53:34.123Z
19011351,2020-04-02T07:53:37.807Z
19011352,2020-04-02T07:53:37.807Z
19011356,2020-04-02T07:53:39.021Z
19011354,2020-04-02T07:53:39.021Z
19011353,2020-04-02T07:53:39.021Z
19011359,2020-04-02T07:53:23.376Z
19011358,2020-04-02T07:53:23.376Z
19011357,2020-04-02T07:53:23.376Z
19011365,2020-04-02T07:53:39.944Z
19011363,2020-04-02T07:53:39.944Z
19011361,2020-04-02T07:53:39.944Z
19011366,2020-04-02T07:53:39.944Z
19011362,2020-04-02T07:53:44.009Z
19011368,2020-04-02T07:53:44.009Z
19011364,2020-04-02T07:53:44.009Z
19011370,2020-04-02T07:53:27.805Z
19011376,2020-04-02T07:53:27.805Z
19011373,2020-04-02T07:53:27.805Z
19011375,2020-04-02T07:53:23.536Z
19011371,2020-04-02T07:53:23.536Z
19011374,2020-04-02T07:53:23.536Z
19011372,2020-04-02T07:53:23.536Z
19011382,2020-04-02T07:53:34.211Z
19011379,2020-04-02T07:53:34.211Z
19011380,2020-04-02T07:53:34.211Z
19011381,2020-04-02T07:53:34.211Z
19011386,2020-04-02T07:53:12.139Z
19011383,2020-04-02T07:53:12.139Z
19011384,2020-04-02T07:53:12.139Z
19011394,2020-04-02T07:52:54.228Z
19011395,2020-04-02T07:52:54.228Z
19011388,2020-04-02T07:52:54.228Z
19011393,2020-04-02T07:52:54.228Z
19011392,2020-04-02T07:52:54.228Z
19011390,2020-04-02T07:52:54.228Z
19011387,2020-04-02T07:52:49.522Z
19011389,2020-04-02T07:52:49.522Z
19011398,2020-04-02T07:53:23.447Z
19011403,2020-04-02T07:53:23.447Z
19011406,2020-04-02T07:53:23.447Z
19011401,2020-04-02T07:53:23.447Z
19011408,2020-04-02T07:53:23.447Z
19011396,2020-04-02T07:53:23.447Z
19011402,2020-04-02T07:53:23.376Z
19011407,2020-04-02T07:53:23.376Z
19011404,2020-04-02T07:53:23.376Z
19011400,2020-04-02T07:53:23.376Z
17178231,2020-02-26T09:32:26.535Z
17178225,2020-02-26T09:32:26.535Z
17178226,2020-02-26T09:32:20.464Z
17178229,2020-02-26T09:32:20.464Z
17178232,2020-02-26T09:32:20.464Z
17178230,2020-02-26T09:32:20.464Z
17178227,2020-02-26T09:32:20.464Z
17178236,2020-02-26T09:33:41.623Z
17178239,2020-03-04T13:24:21.516Z
17178243,2020-03-04T13:02:06.578Z
17178249,2020-03-04T13:31:30.711Z
17178247,2020-03-04T13:24:21.516Z
17178241,2020-03-04T13:20:31.187Z
17178252,2020-03-04T13:15:52.863Z
17178244,2020-03-04T13:13:39.180Z
17178250,2020-03-09T11:22:09.536Z
17178245,2020-02-26T09:32:25.142Z
17178237,2020-03-04T13:09:40.400Z
17178242,2020-03-04T13:15:52.863Z
17178251,2020-02-26T09:32:58.528Z
17178238,2020-03-10T08:37:04.583Z
17178246,2020-02-26T09:32:57.411Z
